0.3163225797304047,0.3164553390736372,0.31635115140531184,0.3161880108874759,0.3167012617187054,0.31859002305620676,0.31732423239945395,0.3178197193132675,0.31675868965980253,0.318229823257838,0.3122668656080135,0.31506055513704684,0.3198466046190937,0.31669175853528325,0.3198124462447653,0.3160426955552002,0.40284199842111323,0.5751463890696173,0.7237255018059089,0.8509275434656033,0.9514881342598662
0.2531982203675523,0.2558385765656742,0.25592956435544323,0.2550078746586455,0.2560394848646333,0.2555931885569613,0.2562756896478495,0.2561809928802755,0.2572114780071824,0.2570178270832455,0.2525173456680293,0.2505684045472344,0.2636800897267213,0.2485751012587592,0.25324161275352947,0.25591218919005626,0.3436558167570826,0.5333550125429761,0.684646067750191,0.8320400905269965,0.9484722941481075
0.20084968915937648,0.20169300470399826,0.19994893907956418,0.20043922465245093,0.20017993798565248,0.20094071913652198,0.2001037218138546,0.202806431687038,0.20020705257103152,0.20250784746223935,0.19327879882432136,0.2024880682262741,0.20534603338052979,0.1977164330105506,0.19376318746060925,0.21031026252983315,0.3072268653329799,0.5009553991704321,0.6621740921664409,0.8184210526315785,0.9402478799739059
0.15272226111114234,0.15166903208726215,0.15194340950398685,0.15205155755752328,0.15334673931984097,0.1489757298890689,0.1525996542052803,0.15060519108688897,0.15238214204362055,0.1511471027399588,0.15291973411478707,0.14589863386362473,0.1586978418808017,0.15282246270839464,0.14544545100872666,0.15151321261756923,0.25881640684122814,0.4550939256821624,0.6389483702117538,0.8015847083809853,0.9387274155538086
0.10721291875179968,0.10709491465461776,0.10877211952789873,0.10831931941833835,0.10851410459791411,0.10805128074033003,0.10696283458908969,0.10567728821413641,0.10750987314191102,0.10902905326432173,0.09801840056617134,0.11131808215456837,0.10321753677029766,0.1130262649671684,0.11078916436596224,0.11000383288616367,0.21238537303294386,0.4326386304428711,0.6284809370144602,0.7930226721325141,0.9333420297417168
0.07007901591262194,0.06909028574156467,0.06910570419023798,0.06934126708890812,0.06959268133304419,0.06935745025352498,0.07084251568062118,0.06891525866390291,0.06742889323399624,0.06881954093839057,0.06765875834635579,0.06890690632020967,0.0676485111316248,0.07330290233602632,0.0695726448626459,0.061697146111497986,0.18543825684242485,0.4050270295245566,0.5997284693937789,0.7757869647406883,0.9259595435684661
-0.026385371239847785,-0.026983661259396562,-0.027382840460918257,-0.027298156785608426,-0.026328953922456332,-0.025878385427201882,-0.02625753823928768,-0.024888877664410922,-0.028307859274667495,-0.026028920559217225,-0.01964289279131457,-0.02734955786837774,-0.017027664593609104,-0.022872871653715873,-0.031727828746177425,-0.024796541200406915,0.15802875973636846,0.4139782479005095,0.6128591783424376,0.7806048967834833,0.9337002752064041
-0.11810325097812814,-0.12002256246711811,-0.11890408474364056,-0.11756747775040251,-0.11869033714697395,-0.11942219801356362,-0.11760385557265317,-0.11976683067309857,-0.11821119085508874,-0.11888908833609206,-0.0841124107382246,-0.11368750238358483,-0.11039724531788002,-0.11887257780387585,-0.12137054612724182,-0.11561171107779834,0.04541027953110905,0.36492579783741286,0.6254384972275656,0.7928967139713122,0.9334989274020526
-0.20939340546532478,-0.2101653424951606,-0.20836604490644448,-0.21141485333092308,-0.20990488927731157,-0.2109508929369093,-0.20936016112611405,-0.21064214341233936,-0.20795753437160705,-0.17605974303971775,-0.13669411255852354,-0.18713494291476857,-0.21030591695170106,-0.21528402407804656,-0.20814548788874404,-0.2076174971080926,-0.050830024398412006,0.27222802646735644,0.5702790032933568,0.797800149142435,0.9342354979783828
-0.29507815259905884,-0.29657869012706933,-0.29585166509437866,-0.29531119133272465,-0.29715469744516304,-0.2967011067533249,-0.29744840958735436,-0.29709196766372986,-0.29761276641337614,-0.23321140635551524,-0.18701293094946245,-0.23168071385397493,-0.29284125825370805,-0.29843702372318154,-0.29846515027353027,-0.30062223911081926,-0.13860395613302012,0.17370694338802775,0.45865492252400647,0.7386197933176909,0.936370895298931
